symbol,ts_signal,ts_entry,entry_price,entry_atr,ret_1,ret_3,ret_6,ret_12,ret_18,ret_24,atr_12,atr_pct_12,vwap_session,vwap_dist,vwap_dist_atr,vol_ratio_18,range_pct,body_pct,upper_wick_pct,lower_wick_pct,rv_12,tod_sin,tod_cos,best_param_id,best_R,best_exit_reason,best_exit_price,best_exit_ts,best_stop_atr,best_target_atr,best_hold_bars,fixed_R,fixed_exit_price,fixed_exit_reason,side,split
OKLO,2025-07-28 18:35:00,2025-07-28 18:40:00,74.33,0.33245000000000147,0.00417931177919229,0.0047198523328941,0.01030856802468469,0.00939418255907652,0.015190810713928636,0.016959907227396123,0.3266166666666675,0.004394143235122662,74.29501125105993,0.0004707217669859513,0.10712481177751393,1.7691762361026748,0.006188618323691753,0.0041773173684919234,0.0005381407237993577,0.0014731602314004715,0.0026683500437909066,-0.9797906520422678,0.2000256937760442,S0.5_T2.0_H3,3.0681305459467763,TIME,74.84,2025-07-28 14:50:00-04:00,0.5,2.0,3,1.333333333333362,74.66245,TARGET,LONG,val
OKLO,2025-07-28 19:10:00,2025-07-28 19:15:00,74.635,0.41165833333333407,0.005112866846054525,0.0029637565804994195,0.0014150107480867282,0.01200711517388771,0.01465576353545152,0.01785707403775144,0.3883250000000018,0.005204696389918333,74.3116126382608,0.004005969156341326,0.7696835427520842,1.5194958292161684,0.008979969307269107,0.005300862479141654,0.0036120921318044193,6.701469632303313e-05,0.0031610703011840276,-0.7212024473438146,0.6927243535095993,S0.5_T2.0_H3,4.0000000000000115,TARGET,75.45831666666668,2025-07-28 15:25:00-04:00,0.5,2.0,3,1.3333333333333373,75.04665833333334,TARGET,LONG,val
PLTR,2025-07-28 19:30:00,2025-07-28 19:35:00,157.6102,0.40289999999999776,0.0022865863621335794,0.003304527663928094,0.0029869460168413914,0.01055416748440102,0.007706308239353312,0.006620011445735319,0.3953999999999975,0.002508564902931084,157.3261192306816,0.0018644890833549423,0.7432492901325439,1.596472733294865,0.0024736708539524364,0.002220530389544438,6.34437254154987e-05,0.00018969673899249978,0.0012211232589301663,-0.4647231720437684,0.88545602565321,S1.0_T2.0_H6,2.0000000000000235,TARGET,158.416,2025-07-29 09:30:00-04:00,1.0,2.0,6,-1.0000000000000235,157.308025,STOP,LONG,val
TSLA,2025-07-29 19:55:00,2025-07-30 13:30:00,322.18,0.9512333333333393,0.000996140040035999,-0.0009329809415684809,-0.003044520665372996,-0.004222559676893637,-0.003819702484318041,-0.001141849397472074,0.7454000000000036,0.002319228375855643,321.1832496949819,0.0006743942284321134,0.2907838811618999,2.8615087962349914,0.0028935905413814775,0.0009023024268822764,0.0016490354698196316,0.0003422526446795695,0.0014957949948690916,-0.08046656871672576,0.99675730813421,S0.5_T2.0_H3,3.99999999999998,TARGET,324.0824666666667,2025-07-30 09:30:00-04:00,0.5,2.0,3,1.3333333333333266,323.13123333333334,TARGET,LONG,val
NVDA,2025-07-30 13:30:00,2025-07-30 13:35:00,177.25,0.4802833333333396,0.009865144072638249,0.008465633843522537,0.008271064600437382,0.005658291095906395,0.0044102751570950565,0.0037588185621331557,0.45570833333333854,0.0025709920075223614,176.92666666666665,0.0018241654913024085,0.7095181494011481,3.8037470181861064,0.008180535966149602,0.004174894217207386,0.0013540197461213489,0.002651622002820868,0.0030809581424787323,0.0,1.0,S0.5_T2.0_H12,4.0000000000000595,TARGET,178.2105666666667,2025-07-30 10:05:00-04:00,0.5,2.0,12,1.333333333333353,177.73028333333335,TARGET,LONG,val
OKLO,2025-07-30 13:30:00,2025-07-30 13:35:00,73.41,0.6857333333333328,0.033103223426467605,0.02357266775568914,0.016057387888744067,0.007795977390646264,0.0010905126489659065,-0.0023133983237030187,0.6132249999999999,0.008354564032697546,72.91000000000001,0.006675749318801019,0.7990541807656162,5.107801951894836,0.03365122615803813,0.026294277929155403,0.006811989100817438,0.0005449591280652866,0.01080843744430895,0.0,1.0,S0.5_T2.0_H3,3.999999999999993,TARGET,74.78146666666666,2025-07-30 09:40:00-04:00,0.5,2.0,3,1.333333333333331,74.09573333333333,TARGET,LONG,val
COIN,2025-07-30 13:35:00,2025-07-30 13:40:00,385.65,3.1223833333333224,0.01634392363307199,0.03838198827687412,0.04144481913258996,0.03741247403525305,0.03442904195308742,0.039972949795698876,2.6838249999999895,0.006959008147030274,382.13301486236884,0.009150461123032964,1.3149088102358213,3.255858178628373,0.018461761853643878,0.016911181293464205,0.00028003796070135014,0.0012705425994783233,0.007518977035296067,0.08046656871672588,0.99675730813421,S0.5_T0.75_H3,-1.0000000000000075,STOP,384.0888083333333,2025-07-30 09:40:00-04:00,0.5,0.75,3,-1.0000000000000075,383.30821249999997,STOP,LONG,val
TSLA,2025-07-30 13:40:00,2025-07-30 13:45:00,321.99,1.3829916666666786,0.005153005510010579,0.0018650922409962126,0.0009321112994276711,-0.004556064983034737,-0.004307788885135974,-0.0023884497295191646,1.2446583333333479,0.003865398550724683,321.95818328376794,0.0001298655783604436,0.033596943926027106,1.5292115419571564,0.005438198757764,0.005139751552794947,0.00010869565217399072,0.00018975155279506324,0.003102443896655452,0.1604112808577602,0.9870502626379128,S1.0_T1.0_H6,0.9999999999999931,TARGET,323.3729916666667,2025-07-30 10:10:00-04:00,1.0,1.0,6,-1.0000000000000069,320.95275625,STOP,LONG,val
PLTR,2025-07-30 13:40:00,2025-07-30 13:45:00,158.37,0.7816000000000022,0.002910164768183997,0.013474209193455773,0.014812447465087211,0.01241896886849883,0.009834182295642679,0.012578782206860185,0.7477666666666684,0.004720749158249169,158.04412209847806,0.002246703923749684,0.4759210558399891,2.019619526863897,0.004922348484848608,0.0029513888888888958,0.0011363636363636795,0.0008345959595960331,0.0033766153281867585,0.1604112808577602,0.9870502626379128,S0.75_T1.0_H12,1.3333333333333253,TARGET,159.1516,2025-07-30 10:35:00-04:00,0.75,1.0,12,1.0116001364721727,158.963,TIME,LONG,val
COIN,2025-07-30 17:20:00,2025-07-30 17:25:00,381.4804,1.170633333333323,0.002834349997424028,0.004412467105584775,0.0018198844525504567,0.0015473992360749442,0.003018335384246772,0.0004718341328460742,1.1521999999999888,0.00301955029089572,381.28542082861964,0.0007719984574148245,0.2556666996878594,5.132917324202795,0.0028827506682740783,0.0024765448922899344,7.862047277118707e-05,0.00032758530321295667,0.0017748629932430203,-0.534465826127801,-0.8451900855437948,S0.5_T2.0_H3,3.9999999999999676,TARGET,383.8216666666666,2025-07-30 13:30:00-04:00,0.5,2.0,3,1.333333333333355,382.6510333333333,TARGET,LONG,val
NVDA,2025-07-30 19:05:00,2025-07-30 19:10:00,178.86,0.5569333333333356,0.003191201070660402,-0.0019832737991806386,-0.004185339033769785,-0.0034535273607377453,-0.000865617790216765,-0.001704255940227732,0.529433333333337,0.0029598794058326022,178.5847643860085,0.0015940950041986605,0.5385675514540931,1.5972902407115224,0.005199309665852146,0.0032420211561588015,0.0005596246210234233,0.0013976638886699214,0.002261094852152521,-0.7746049618276549,0.6324453755953767,S0.75_T2.0_H12,2.6666666666666554,TARGET,179.97386666666668,2025-07-31 09:30:00-04:00,0.75,2.0,12,-0.3830500359109992,178.7,TIME,LONG,val
PLTR,2025-07-30 19:10:00,2025-07-30 19:15:00,158.3394,0.6912833333333405,0.002877881842687771,0.00703345599537418,-0.0030270566092123695,-0.0005998326962378117,-0.0017668964021257715,0.0008934704589653303,0.6862750000000043,0.004334459672835245,158.29341978343237,0.00023103781069691633,0.053302563211019685,1.6074187295099154,0.006000126318448916,0.0027790058738080344,0.0017684582833322876,0.0014526621613085945,0.0028530256792875662,-0.7212024473438146,0.6927243535095993,S0.5_T0.75_H3,-0.9999999999999863,STOP,157.99375833333335,2025-07-30 15:20:00-04:00,0.5,0.75,3,-0.9999999999999863,157.8209375,STOP,LONG,val
TSLA,2025-07-30 19:55:00,2025-07-31 13:30:00,319.605,1.3587916666666615,0.0055624662208312295,0.008612619325636282,0.011029291862989638,0.0202928913025038,0.007612972467768272,0.002167567321566245,1.398258333333331,0.004382018657223138,318.2417943371702,0.002658201958161642,0.6066158467353789,2.1958551971949944,0.006565545770785579,0.005547024350496668,0.0005327650506127298,0.00048575636967618143,0.0023994465709181443,-0.08046656871672576,0.99675730813421,S0.75_T1.0_H3,1.3333333333333333,TARGET,320.9637916666667,2025-07-31 09:40:00-04:00,0.75,1.0,3,1.3333333333333333,320.9637916666667,TARGET,LONG,val
NVDA,2025-08-01 13:35:00,2025-08-01 13:40:00,173.2936,1.075424999999998,0.001616815226905256,-0.024140823202258042,-0.024927875058256718,-0.02543535819477157,-0.02535098306288554,-0.02383044866332147,0.9962583333333299,0.005748086391260847,173.31593321358685,2.3464034232332322e-05,0.004082060121435557,1.933368785174526,0.005885068082160225,0.0016155088852988757,0.003173321024694273,0.0010962381721670766,0.008124522014898152,0.08046656871672588,0.99675730813421,S0.5_T0.75_H3,-0.9999999999999978,STOP,172.7558875,2025-08-01 09:40:00-04:00,0.5,0.75,3,-0.9999999999999978,172.48703125,STOP,LONG,val
TSLA,2025-08-01 17:45:00,2025-08-01 17:50:00,304.4361,1.228916666666663,0.001841500027137034,0.0017263068727741936,0.00388624593221552,-0.004239309452258001,-0.010880860180775652,-0.011303246670688024,1.1963583333333265,0.003930476159186959,304.3265388299903,0.00017563956242102512,0.04468658638483057,2.317155708215139,0.002661147250147849,0.0019547933504171443,0.0003942440370589544,0.0003121098626717501,0.002669259985661242,-0.8229838658936564,-0.5680647467311559,S0.5_T0.75_H3,-1.000000000000023,STOP,303.82164166666666,2025-08-01 13:50:00-04:00,0.5,0.75,3,-1.000000000000023,303.5144125,STOP,LONG,val
OKLO,2025-08-01 19:45:00,2025-08-01 19:50:00,72.08,0.5498166666666672,0.00739614344556753,0.00619455608811895,0.0023619323241670094,0.001527671986570232,0.017922630402629782,0.01130428617118738,0.5623166666666677,0.007803450828013706,71.5528513372078,0.007037866538887096,0.901891572587575,1.9981256052150824,0.011101859561476704,0.007354981959478228,0.0031917846239245626,0.0005550929780739142,0.005256827250397879,-0.2393156642875578,0.970941817426052,S0.5_T0.75_H3,-0.9999999999999828,STOP,71.80509166666667,2025-08-01 15:50:00-04:00,0.5,0.75,3,-1.0,71.6676375,STOP,LONG,val
OKLO,2025-08-04 13:30:00,2025-08-04 13:35:00,73.9,0.8494250000000013,0.033764580907813216,0.025683165879093466,0.03187772196721223,0.03891914112227486,0.026516152182985253,0.04360579628172316,0.7327750000000014,0.009911110750432495,73.24490000000002,0.009329854587899741,0.9413530756371189,4.454927115638835,0.03516616690133331,0.006420530549255123,0.003588301568816757,0.025157334783261435,0.010847673036173776,0.0,1.0,S0.5_T0.75_H3,-0.9999999999999943,STOP,73.47528750000001,2025-08-04 09:35:00-04:00,0.5,0.75,3,-0.9999999999999944,73.26293125000001,STOP,LONG,val
TSLA,2025-08-04 13:30:00,2025-08-04 13:35:00,308.36,1.6405833333333344,0.018817895102312982,0.016721683195102956,0.019280643838011424,0.020686067787393184,0.015491751813381657,0.018850941482911082,1.5030999999999988,0.004874522633403204,307.67283333333336,0.0022232787129089376,0.45610183398753235,3.165097521725784,0.011544683070089958,0.002340134077748382,9.728938793309848e-05,0.009107259604408478,0.005550104524430945,0.0,1.0,S0.75_T2.0_H12,2.6666666666666514,TARGET,311.64116666666666,2025-08-04 10:05:00-04:00,0.75,2.0,12,1.3333333333333257,310.00058333333334,TARGET,LONG,val
PLTR,2025-08-04 13:30:00,2025-08-04 13:35:00,159.8,1.0275916666666685,0.03562281754547139,0.03138518039546484,0.034715552885999174,0.03500708391182364,0.023444295346380973,0.03135290098488403,0.9667000000000007,0.006048168875736318,159.70449999999997,0.0008070898779043136,0.13344367435607635,5.779239464262484,0.01601666734445516,0.00896870806182672,0.0067976988553713775,0.00025026042725706467,0.010411330909535317,0.0,1.0,S0.75_T0.75_H3,-0.9999999999999885,STOP,159.02930625000002,2025-08-04 09:35:00-04:00,0.75,0.75,3,-0.9999999999999885,159.02930625000002,STOP,LONG,val
NVDA,2025-08-04 13:30:00,2025-08-04 13:35:00,175.56,0.7812666666666624,0.01134227660393451,0.007059491712958816,0.00990305468658418,0.01526747213078838,0.012668192689000933,0.018385689043755704,0.7421083333333295,0.00422709235209233,175.24500000000003,0.0017942583732055667,0.4244663290399707,2.9901395130882684,0.006465026201868255,0.0022784233310549425,0.0005411255411255346,0.003645477329687778,0.0035802759274520288,0.0,1.0,S0.5_T2.0_H3,4.000000000000025,TARGET,177.12253333333334,2025-08-04 09:45:00-04:00,0.5,2.0,3,1.3333333333333173,176.34126666666666,TARGET,LONG,val
PLTR,2025-08-04 13:45:00,2025-08-04 13:50:00,160.1,1.2416916666666655,0.006574332483961545,0.001572275762796311,0.03295745615826126,0.0338293943381913,0.030348125762737623,0.03379062538178206,1.1466916666666667,0.007163017563586011,159.49090028922376,0.003711151643041187,0.5180989171249887,1.6797396389163355,0.008180029359402728,0.006590248930255844,0.0006559015523002764,0.000933878876846607,0.010766969600024344,0.23931566428755777,0.970941817426052,S0.75_T0.75_H3,-0.9999999999999867,STOP,159.16873125,2025-08-04 09:50:00-04:00,0.75,0.75,3,-0.9999999999999867,159.16873125,STOP,LONG,val
COIN,2025-08-04 17:55:00,2025-08-04 18:00:00,318.2,1.238124999999992,0.004320481812277073,0.0020969445271456525,0.0004757777192136692,-0.0019636060894523953,0.0018002161910981348,-0.005138602275828221,1.1885416666666562,0.0037365971110739807,317.4717090438645,0.0019164627286655691,0.5128898491587003,1.5106867084793991,0.006319139163477988,0.004185407944446904,2.7351497871695605e-05,0.002106379721159389,0.00233381497417793,-0.9034504346103823,-0.4286925614030541,S0.5_T0.75_H6,0.5976779404341355,TIME,318.57,2025-08-04 14:25:00-04:00,0.5,0.75,6,0.39845196028942365,318.57,TIME,LONG,val
OKLO,2025-08-04 19:55:00,2025-08-05 13:30:00,77.0,0.5068166666666679,0.008353738476779386,0.002951761899039521,-0.0002616088961944252,-0.0003923876840614805,-0.00827285440014182,-0.004372946954813912,0.3984833333333337,0.005213021105878253,76.41697179553378,0.0003012585618290774,0.05778963017996902,2.62437555710521,0.010202773417059288,0.008241758241758183,0.0009157509157510125,0.001045264259550094,0.004108514184302349,-0.08046656871672576,0.99675730813421,S0.75_T2.0_H3,2.666666666666654,TARGET,78.01363333333333,2025-08-05 09:30:00-04:00,0.75,2.0,3,1.333333333333327,77.50681666666667,TARGET,LONG,val
PLTR,2025-08-05 13:35:00,2025-08-05 13:40:00,173.63,2.1290916666666746,0.002191339323350951,0.07730787546975101,0.08001621032874148,0.0787714346703839,0.07758796572288557,0.07842870749343776,2.003350000000007,0.011540034562212021,173.0394789626173,0.0032288078190247653,0.27979186731359834,3.731391115657241,0.019758064516129072,0.002311635944700415,0.0019009216589862472,0.01554550691244241,0.021509217185990775,0.08046656871672588,0.99675730813421,S0.5_T1.0_H3,2.0000000000000067,TARGET,175.75909166666668,2025-08-05 09:45:00-04:00,0.5,1.0,3,1.3333333333333377,175.75909166666668,TARGET,LONG,val
TSLA,2025-08-05 13:35:00,2025-08-05 13:40:00,307.865,1.3143916666666655,0.0060004239384776085,-0.006646977758632054,-0.002581225066818458,-0.006969589627094533,-0.00604987128649323,-0.0036902360965505063,1.2552333333333319,0.004077196155393605,307.24130623086495,0.002031702571160846,0.49830876262187324,1.814292897007417,0.007659156492353199,0.006125701114897716,0.001270679397713457,0.00026277597974202604,0.004044658824680815,0.08046656871672588,0.99675730813421,S0.5_T2.0_H3,4.0,TARGET,310.49378333333334,2025-08-05 09:50:00-04:00,0.5,2.0,3,1.3333333333333333,309.1793916666667,TARGET,LONG,val
OKLO,2025-08-05 13:35:00,2025-08-05 13:40:00,78.0001,0.6932500000000014,0.015481518851467863,0.028924326835718474,0.023321621730828933,0.014440800662049046,0.009900350492876025,0.012751940241141275,0.632583333333334,0.008107059752800367,77.43029051651449,0.007669094621408678,0.9459773154822986,2.308660606038541,0.021776602711566263,0.016656691704462608,0.004749534466164322,0.0003703765409393344,0.006048516733533508,0.08046656871672588,0.99675730813421,S0.5_T2.0_H3,3.9999999999999867,TARGET,79.3866,2025-08-05 09:45:00-04:00,0.5,2.0,3,1.3333333333333424,78.69335000000001,TARGET,LONG,val
NVDA,2025-08-05 13:35:00,2025-08-05 13:40:00,180.12,0.5237333333333302,0.007610261269012579,0.0018926928058089422,0.004817119405047627,0.005598413043763777,0.003674182490608769,0.002560379574250012,0.4920666666666615,0.0027317975161035494,179.31643910188166,0.004492203762920627,1.6444131515750118,2.416446940981803,0.008494073024600618,0.007581376550584707,0.0007461460225531485,0.00016655045146276342,0.003181991173246911,0.08046656871672588,0.99675730813421,S0.5_T0.75_H3,-0.9999999999999909,STOP,179.85813333333334,2025-08-05 09:40:00-04:00,0.5,0.75,3,-0.999999999999991,179.7272,STOP,LONG,val
PLTR,2025-08-05 17:50:00,2025-08-05 17:55:00,173.1256,0.5366666666666617,0.002775916514114327,0.006635300611860919,0.009051358375259033,0.0080021305042368,0.0056763188026104985,0.0175391314024473,0.5543916666666604,0.0032023566711086387,172.99334409103795,0.000731030395477624,0.22827888038609553,1.823617181001221,0.0032925157650853147,0.0027720672204640533,0.00011610450329502923,0.00040434404132623215,0.0018275716148225712,-0.8660254037844385,-0.5000000000000004,S1.0_T0.75_H3,-1.0,STOP,172.58893333333333,2025-08-05 14:00:00-04:00,1.0,0.75,3,-1.0000000000000178,172.7231,STOP,LONG,val
PLTR,2025-08-05 19:50:00,2025-08-05 19:55:00,173.4,0.5974750000000005,0.004622904660613893,0.010200030479656643,0.012795578678525626,0.011117909515200832,0.00486217313749635,0.0017896417385556496,0.5958083333333354,0.003435439850852421,172.84829916670634,0.003354095792502258,0.9763220833774809,2.259979125578892,0.004497491783428479,0.004497491783428479,0.0,0.0,0.0023840524382051495,-0.16041128085776063,0.9870502626379128,S0.5_T0.75_H3,-0.9999999999999564,STOP,173.10126250000002,2025-08-05 15:55:00-04:00,0.5,0.75,3,-0.9999999999999881,172.95189375,STOP,LONG,val
OKLO,2025-08-06 13:40:00,2025-08-06 13:45:00,83.3,0.8600916666666704,0.013659928326946522,-0.010272426689565886,-0.004193380613183673,-0.005089678961257377,0.0019228464042524427,-0.008309717521717138,0.8043416666666694,0.00965712170328574,83.01672221988014,0.0032810395019794614,0.3397533553774227,2.6496996505036985,0.025512066274462678,0.013687117300996523,0.0004202185136270451,0.01140473045983911,0.007366204937766811,0.1604112808577602,0.9870502626379128,S0.5_T0.75_H3,-1.0000000000000069,STOP,82.86995416666666,2025-08-06 09:45:00-04:00,0.5,0.75,3,-1.0000000000000069,82.65493124999999,STOP,LONG,val
COIN,2025-08-06 13:55:00,2025-08-06 14:00:00,297.96,1.9202166666666614,0.007937164562931155,0.003701335999113912,5.369073466993891e-05,-0.009481403090537275,-0.011407418164237668,-0.008650078743050621,1.801849999999997,0.006046253326219491,296.5550576550323,0.004885532228567913,0.8080263867512584,1.61631898922515,0.009294958910912622,0.007956753274208148,0.0006006489693332582,0.0007375566673712171,0.003885429740733583,0.39196660986007503,0.9199794436588242,S0.5_T0.75_H3,-0.9999999999999926,STOP,296.99989166666666,2025-08-06 10:00:00-04:00,0.5,0.75,3,-0.9999999999999926,296.5198375,STOP,LONG,val
PLTR,2025-08-07 13:35:00,2025-08-07 13:40:00,180.85,0.8283333333333402,0.0075209544122694936,0.014059838772961708,0.01646951366732975,0.018592610719076693,0.022546372997138204,0.020811678972878344,0.772500000000008,0.004271377622957662,180.10057709629788,0.004171424089475585,0.9765992280933321,2.1823786187960468,0.010229189129413035,0.007934533189571769,0.00013823228553264043,0.002156423654308625,0.003051381802186164,0.08046656871672588,0.99675730813421,S0.5_T0.75_H3,-0.9999999999999742,STOP,180.43583333333333,2025-08-07 09:40:00-04:00,0.5,0.75,3,-0.9999999999999971,180.22875,STOP,LONG,val
PLTR,2025-08-07 19:50:00,2025-08-07 19:55:00,181.82,0.5721250000000069,0.0042001814576948905,0.00594164389661601,0.008961831559682751,0.011500849675696789,0.01838560554156021,0.010989638196293566,0.5638000000000053,0.0031011760046644444,181.36682528828962,0.0023936739513887315,0.7718600775281483,2.0319400309356173,0.005774963971793378,0.004026358345892781,0.0016385958350293094,0.00011000979087128751,0.0016283005389460593,-0.16041128085776063,0.9870502626379128,S0.5_T2.0_H3,3.9999999999999503,TARGET,182.96425,2025-08-08 09:30:00-04:00,0.5,2.0,3,1.3333333333333168,182.392125,TARGET,LONG,val
NVDA,2025-08-08 13:35:00,2025-08-08 13:40:00,181.94,0.6084666666666649,0.0070044132717652745,0.01003479168836433,0.013556716129835106,0.011858437573090347,0.012784312560429967,0.013584571671000408,0.586666666666666,0.0032243290281212754,181.21612274031392,0.004033400712756625,1.2509271471921626,2.316707234220321,0.007474580928826676,0.00703489969771916,0.00027480076944221693,0.00016488046166529893,0.0024581937115332794,0.08046656871672588,0.99675730813421,S0.75_T2.0_H24,2.6666666666666354,TARGET,183.1569333333333,2025-08-08 11:05:00-04:00,0.75,2.0,24,1.3333333333333177,182.54846666666666,TARGET,LONG,val
PLTR,2025-08-08 17:40:00,2025-08-08 17:45:00,186.7697,0.49082499999999624,0.0010720029613354568,0.004292773280352146,0.0049388197380153785,0.0023050748634148876,0.0028955996423525223,0.001098268328922187,0.5035666666666643,0.002696330406225446,186.70690375116962,0.00028430203914313264,0.10544035645139016,1.8506587226798796,0.0035248447204968784,0.0012315270935960045,0.0020346969372456386,0.00025862068965523547,0.0014897574298145262,-0.7746049618276547,-0.6324453755953771,S0.75_T1.5_H6,1.9999999999999807,TARGET,187.5059375,2025-08-08 14:05:00-04:00,0.75,1.5,6,1.3333333333333461,187.260525,TARGET,LONG,val
NVDA,2025-08-08 19:50:00,2025-08-08 19:55:00,182.74,0.2524916666666736,0.002026731631530701,0.001431980498155586,0.0004652372109475965,-0.0015118938047589123,0.0010040881572276207,0.0017252006743524594,0.22874166666667387,0.001251698632885572,182.38940765231942,0.0019458389979511584,1.5545586987383435,2.4339106445085026,0.002461900462393027,0.001997318668089464,0.0003004186161044269,0.00016416317819913616,0.0008160951777037331,-0.16041128085776063,0.9870502626379128,S0.75_T1.0_H3,1.3333333333333959,TARGET,182.9924916666667,2025-08-08 15:55:00-04:00,0.75,1.0,3,1.3333333333333959,182.9924916666667,TARGET,LONG,val
OKLO,2025-08-11 13:35:00,2025-08-11 13:40:00,73.6535,0.9131499999999981,0.014149728541240933,-0.02764659496641363,-0.011539757574069925,-0.024737309656016622,-0.025645386171570583,-0.021420997005973517,0.8077333333333314,0.010964953958234323,73.27364927748863,0.005312573440730009,0.4845048561959934,2.011466203784621,0.027297902667481253,0.013371343243059788,0.01094006651734194,0.002986492907079523,0.012648815433970383,0.08046656871672588,0.99675730813421,S0.5_T1.5_H3,3.0000000000000115,TARGET,75.023225,2025-08-11 09:45:00-04:00,0.5,1.5,3,1.3333333333333386,74.56665,TARGET,LONG,val
COIN,2025-08-11 13:35:00,2025-08-11 13:40:00,323.85,2.5155166666666653,0.007089267108305151,0.042327757241777605,0.046270193815331484,0.05031911018970697,0.05266558057091466,0.04631868375771885,2.3926000000000016,0.007384567901234573,322.7982883262295,0.003708986647439783,0.5022618380717583,2.0008965622482315,0.008294135802469115,0.007037037037036953,0.0010490740740740744,0.00020802469135808814,0.010178123707258948,0.08046656871672588,0.99675730813421,S0.5_T1.5_H3,3.0000000000000115,TARGET,327.62327500000004,2025-08-11 09:45:00-04:00,0.5,1.5,3,1.3333333333333284,326.3655166666667,TARGET,LONG,val
COIN,2025-08-12 19:25:00,2025-08-12 19:30:00,320.83,0.9093916666666596,0.001248166917124016,0.005409559634138016,0.0067841164964311815,0.002654219422668055,-0.003983697030228345,0.004093563830864814,0.8948083333333301,0.002790433571376587,320.4749321979752,0.0006083132255116578,0.21799953661378957,1.5024024832114136,0.0027442542177316103,0.0011538341597280835,0.0012785729878066802,0.0003118470701968464,0.0016029274942372701,-0.5344658261278014,0.8451900855437946,S0.5_T2.0_H6,4.000000000000021,TARGET,322.6487833333333,2025-08-12 15:45:00-04:00,0.5,2.0,6,1.3333333333332986,321.7393916666666,TARGET,LONG,val
OKLO,2025-08-21 19:55:00,2025-08-22 13:30:00,67.235,0.50585,0.008968669982760536,-0.004565455288108997,-0.01036278703554666,0.002051209435271302,-0.0012477331618861432,-0.0032684622768107447,0.3643250000000009,0.0054215029761904895,67.1280478500683,0.0010707165168408327,0.19749440727840192,4.256097751321004,0.01108630952380959,0.008630952380952355,0.002157738095238036,0.00029761904761919987,0.00517079344169375,-0.08046656871672576,0.99675730813421,S0.75_T0.75_H3,-0.9999999999999812,STOP,66.8556125,2025-08-22 09:30:00-04:00,0.75,0.75,3,-0.9999999999999812,66.8556125,STOP,LONG,val
TSLA,2025-08-22 13:30:00,2025-08-22 13:35:00,321.5302,0.9457166666666694,0.004831454312079859,0.0005272075772510499,-0.0008081562046217391,-0.0011268874457462236,0.0030520110890881183,0.0023193018249509654,0.8257166666666697,0.0025676067871098908,321.2933333333333,0.0009224996631321903,0.3592838544295016,2.6504066345007367,0.00904878883049854,0.00021766845984032472,0.002922976460710836,0.005908143909947378,0.0018960277810958477,0.0,1.0,S0.5_T2.0_H3,4.0,TARGET,323.4216333333333,2025-08-22 09:40:00-04:00,0.5,2.0,3,1.3333333333333333,322.47591666666665,TARGET,LONG,val
COIN,2025-08-22 13:40:00,2025-08-22 13:45:00,301.11,1.4161666666666644,0.006749856881377901,0.0024283663341681115,0.0033605669680582396,-0.0024552917208761197,0.0031609269526706742,0.005062290168712574,1.3269999999999935,0.004408344960467722,299.6856986959101,0.004432600173044571,1.0055021131046595,1.5612761378853701,0.010065776360374637,0.006702212477576189,0.0018271211215202027,0.001536442761278245,0.0026618067327805763,0.1604112808577602,0.9870502626379128,S0.5_T0.75_H3,1.499999999999975,TARGET,302.172125,2025-08-22 09:45:00-04:00,0.5,0.75,3,-0.9999999999999832,300.04787500000003,STOP,LONG,val
PLTR,2025-08-22 14:00:00,2025-08-22 14:05:00,157.26,1.5239499999999992,0.02189259353872457,0.015121708020882536,0.018128353998586973,-0.0006357279298659814,-0.000890541347139188,0.006891738080795451,1.41645,0.009007631160572337,155.07164859143762,0.013852791151430066,1.5378950252831924,3.0338055287887173,0.02899841017488078,0.02149443561208264,0.007313195548489702,0.00019077901430843331,0.008064040738076917,0.46472317204376856,0.8854560256532099,S0.5_T2.0_H3,4.0,TARGET,160.3079,2025-08-22 10:15:00-04:00,0.5,2.0,3,1.3333333333333457,158.78395,TARGET,LONG,val
COIN,2025-08-22 14:00:00,2025-08-22 14:05:00,307.87,2.854575000000002,0.028408706328966814,0.020263751869444777,0.02672097041822483,0.022954738692903178,0.020296929819382328,0.022098485289354087,2.4799249999999993,0.00806269913518434,302.27727052495516,0.01724016345355624,2.1382620341521736,4.3512248115445065,0.034267507640288776,0.027179920671044792,0.006990051368749705,9.753560049427648e-05,0.009048565181980817,0.46472317204376856,0.8854560256532099,S0.5_T2.0_H3,4.000000000000013,TARGET,313.57915,2025-08-22 10:10:00-04:00,0.5,2.0,3,1.3333333333333377,310.724575,TARGET,LONG,val
OKLO,2025-08-22 14:00:00,2025-08-22 14:05:00,67.38,0.9824833333333333,0.03408837739214469,0.018802756276337807,0.01474114284845275,-0.008056512773930708,0.005432167244081698,0.0010766461658896105,0.8953166666666661,0.013288559059987623,66.29990616289867,0.01595686585679161,1.2007973012543072,3.4870728233429573,0.04274582560296839,0.032578849721706764,0.010018552875695691,0.00014842300556593865,0.012445009082657667,0.46472317204376856,0.8854560256532099,S0.5_T2.0_H3,4.000000000000005,TARGET,69.34496666666666,2025-08-22 10:15:00-04:00,0.5,2.0,3,1.333333333333335,68.36248333333333,TARGET,LONG,val
